node_id,pca_1,pca_2,true_label,model
123739,-3.3845353,-5.1591325,8,GraphSAGE
77940,2.5393124,-4.6771054,16,GraphSAGE
16650,-3.5802572,-1.3125056,11,GraphSAGE
32898,-0.3417185,4.280998,30,GraphSAGE
40480,-4.4243617,-2.2958117,28,GraphSAGE
119009,-3.6590757,-0.7383373,36,GraphSAGE
156006,0.6369647,-1.1556932,15,GraphSAGE
3837,-3.139107,-4.518328,28,GraphSAGE
166127,0.6178481,-0.65596765,27,GraphSAGE
7626,1.3504868,2.7780552,24,GraphSAGE
112288,-2.6069722,2.3092246,10,GraphSAGE
51138,-1.7195253,-2.8617344,19,GraphSAGE
27203,-1.1286741,1.5037674,37,GraphSAGE
169171,-0.4243562,-0.74659324,6,GraphSAGE
22088,-0.6280037,3.9924293,30,GraphSAGE
126359,-1.0216305,-1.4828637,23,GraphSAGE
64844,-0.48271117,1.0597802,27,GraphSAGE
59624,3.6255164,-1.1787019,16,GraphSAGE
62166,-0.07220417,3.9717445,30,GraphSAGE
55689,-1.2391725,2.7565026,30,GraphSAGE
32831,-0.71228355,2.6082716,24,GraphSAGE
11445,-1.7029412,0.48147225,31,GraphSAGE
167857,-3.5042782,-3.5018811,4,GraphSAGE
82827,-0.22189829,2.1656818,24,GraphSAGE
153285,4.3618164,-3.241538,16,GraphSAGE
94710,2.3916123,-2.705457,16,GraphSAGE
98919,-1.0149534,2.4008002,31,GraphSAGE
2062,1.2601638,1.3643447,16,GraphSAGE
67436,-1.8928165,-1.363813,33,GraphSAGE
63446,-0.7031089,-1.3799543,5,GraphSAGE
95241,-2.2877018,-3.5772758,4,GraphSAGE
93836,-0.62853694,3.4301267,30,GraphSAGE
99975,1.3242109,2.119082,16,GraphSAGE
57055,2.93172,-1.37931,16,GraphSAGE
52944,-1.293308,2.5356793,10,GraphSAGE
102954,2.0941813,2.3542356,24,GraphSAGE
64877,0.4850536,3.3918805,30,GraphSAGE
103056,3.5850623,1.6477801,16,GraphSAGE
145462,1.0525553,2.582821,30,GraphSAGE
152631,4.306276,-0.88326293,16,GraphSAGE
118332,3.42857,-1.9756839,16,GraphSAGE
132197,-4.5471377,-4.810055,28,GraphSAGE
62173,3.790513,-0.8556521,16,GraphSAGE
161389,0.6927927,3.5436296,24,GraphSAGE
160031,0.69129413,2.6710157,13,GraphSAGE
35119,-0.1121804,0.89115846,13,GraphSAGE
3811,-0.4571684,3.8546195,30,GraphSAGE
75082,3.2767198,0.053385735,24,GraphSAGE
122349,-0.5371673,3.323429,30,GraphSAGE
71042,0.4191153,3.8047247,10,GraphSAGE
34023,-3.9489386,-3.6550326,8,GraphSAGE
1011,0.91847795,1.3539752,10,GraphSAGE
17000,-0.13054866,0.93986106,6,GraphSAGE
82777,-3.9909003,-2.511708,36,GraphSAGE
130882,-3.2555625,0.091008544,10,GraphSAGE
141344,-1.278244,-1.7227218,9,GraphSAGE
142257,3.8464675,-1.1631515,16,GraphSAGE
114945,-1.4855444,1.6724266,24,GraphSAGE
148188,-3.3991733,-3.776291,8,GraphSAGE
128036,-2.3921678,-3.0329428,28,GraphSAGE
17232,5.236283,-1.5297796,16,GraphSAGE
72904,-2.231165,-1.1521881,2,GraphSAGE
93781,3.9684691,1.036286,30,GraphSAGE
155573,-2.6800556,3.6052403,24,GraphSAGE
128245,-0.97459763,2.9237466,24,GraphSAGE
87927,2.5519083,1.7799643,16,GraphSAGE
120211,-0.09034996,4.981222,30,GraphSAGE
107049,-0.32611066,4.4395804,30,GraphSAGE
122224,-2.6452029,3.3388228,13,GraphSAGE
15096,-4.2661324,-2.1708107,36,GraphSAGE
84640,4.868463,-4.290099,16,GraphSAGE
67637,3.8238773,-0.731679,16,GraphSAGE
62277,0.13961282,2.716734,24,GraphSAGE
105748,0.07090348,2.538538,6,GraphSAGE
144090,-1.3007352,0.049178362,34,GraphSAGE
105680,-3.0402884,-2.0928125,28,GraphSAGE
120331,-0.636544,3.743742,24,GraphSAGE
144173,-3.436679,-3.1590514,28,GraphSAGE
77608,-1.7052872,1.509266,30,GraphSAGE
56672,0.965599,0.11498678,16,GraphSAGE
35213,-3.2552764,-1.8218292,26,GraphSAGE
40509,-3.719332,-0.73419863,2,GraphSAGE
149549,0.0043371916,4.001358,24,GraphSAGE
167879,3.303857,-1.2619878,16,GraphSAGE
140989,0.083296984,4.153491,24,GraphSAGE
150761,0.36238825,3.2273345,10,GraphSAGE
32979,-1.4563818,3.2496758,24,GraphSAGE
112218,1.8630183,2.5854816,16,GraphSAGE
29830,-0.78595114,-2.6922572,9,GraphSAGE
43774,-0.81746274,2.2653613,24,GraphSAGE
157357,-0.23212363,1.3506166,24,GraphSAGE
59504,-3.3019056,-2.7333686,28,GraphSAGE
24995,-1.4468346,0.7835007,13,GraphSAGE
76886,3.8186715,0.008977413,16,GraphSAGE
112253,1.5766196,3.0329828,16,GraphSAGE
26423,-3.410446,1.3679062,24,GraphSAGE
64918,1.2653744,1.7382461,24,GraphSAGE
108086,-3.3658109,-0.50981385,24,GraphSAGE
145617,1.8424239,2.1639795,16,GraphSAGE
126849,-0.65935457,3.355668,30,GraphSAGE
15739,0.18832979,1.3229989,26,GraphSAGE
154213,-2.5072308,-1.3161039,4,GraphSAGE
67132,-1.2266464,3.8285623,30,GraphSAGE
70251,3.042715,2.4538555,24,GraphSAGE
166159,0.24456841,0.6459701,24,GraphSAGE
59194,-3.7809289,-5.324442,28,GraphSAGE
130825,0.03838259,2.8698196,24,GraphSAGE
5956,-4.2121525,-2.155417,19,GraphSAGE
2417,-1.4854512,0.9983138,23,GraphSAGE
154637,-0.36920762,2.7041392,31,GraphSAGE
84546,0.045567527,3.6513367,24,GraphSAGE
151664,0.66238314,0.2690884,24,GraphSAGE
68878,5.233813,0.58588934,16,GraphSAGE
167872,3.318474,-0.5230301,16,GraphSAGE
161238,3.2415073,-1.3431859,1,GraphSAGE
117735,4.8878922,-3.3438425,16,GraphSAGE
125007,-2.5858293,-2.4916039,34,GraphSAGE
44519,4.0047345,-1.3776901,16,GraphSAGE
93425,2.406789,1.2525924,24,GraphSAGE
125499,-0.2705788,3.60431,24,GraphSAGE
119023,-1.1248018,3.030479,30,GraphSAGE
164813,-1.1272345,-2.661203,4,GraphSAGE
111087,-1.3401351,-0.877404,23,GraphSAGE
123745,-1.2754819,1.9368416,30,GraphSAGE
64984,3.2008343,0.16066706,16,GraphSAGE
86618,-1.7481108,1.9515573,37,GraphSAGE
91170,4.3921237,-1.5077062,16,GraphSAGE
31077,-2.1994414,-0.58122885,23,GraphSAGE
100390,1.5099206,-1.0492479,27,GraphSAGE
101759,-0.85070074,2.8603826,24,GraphSAGE
42231,-1.9977405,3.943101,24,GraphSAGE
137495,4.7560787,-1.7726979,16,GraphSAGE
143688,3.2476218,0.973523,24,GraphSAGE
138878,-2.722266,-1.5404875,5,GraphSAGE
38320,-2.9851253,-2.985589,28,GraphSAGE
164799,-4.2599087,-3.178321,28,GraphSAGE
97845,-1.4475503,1.8923093,38,GraphSAGE
8807,-0.9761076,4.0607047,24,GraphSAGE
3344,4.1781316,-0.61969817,16,GraphSAGE
31593,-2.3051262,-1.4648056,34,GraphSAGE
137368,-2.3772817,-3.9289246,28,GraphSAGE
160008,3.4711385,0.5438465,24,GraphSAGE
109206,-3.1418393,-3.143137,39,GraphSAGE
56876,5.884432,-3.6357517,16,GraphSAGE
48990,-4.282734,-1.2434105,4,GraphSAGE
22292,-0.082858905,-4.500592,4,GraphSAGE
97796,-3.8411624,-3.312172,28,GraphSAGE
73819,0.026456282,2.1274018,30,GraphSAGE
8475,-0.14246196,-1.6521063,27,GraphSAGE
169335,-0.5906985,3.648386,30,GraphSAGE
45097,-3.0029566,-1.3350723,8,GraphSAGE
30273,0.010138184,2.781086,24,GraphSAGE
102533,0.67147124,0.58387053,6,GraphSAGE
27624,0.3178483,-0.88032323,24,GraphSAGE
88470,-3.1465085,-3.9629736,8,GraphSAGE
68393,-1.7307832,0.7356844,26,GraphSAGE
144957,2.455946,0.084279895,31,GraphSAGE
15460,-3.554069,-4.00379,28,GraphSAGE
147714,-3.77278,-3.8738756,28,GraphSAGE
94612,3.5268233,0.088466406,16,GraphSAGE
21124,-3.5726159,-2.8746223,28,GraphSAGE
64355,-2.776038,1.0851394,13,GraphSAGE
96411,0.2167117,3.0037894,30,GraphSAGE
95168,-0.20282407,3.2602134,30,GraphSAGE
162686,-2.4142404,-0.039280176,3,GraphSAGE
91183,1.7695835,0.6682093,16,GraphSAGE
2613,-1.1812203,3.1639085,11,GraphSAGE
151941,4.5039325,-0.9734019,16,GraphSAGE
1124,-1.7708201,3.658033,24,GraphSAGE
43776,-1.4040866,-2.4427676,20,GraphSAGE
162630,-0.31193835,3.9314275,30,GraphSAGE
165320,-2.0058923,1.9237412,10,GraphSAGE
83297,-2.814854,-2.2656813,39,GraphSAGE
130800,-0.5556351,-0.57232803,24,GraphSAGE
28952,-0.31994778,2.4448133,24,GraphSAGE
10165,-2.5400395,-3.4211268,8,GraphSAGE
113742,4.1925044,-0.126472,16,GraphSAGE
166701,-5.1138535,-2.8549304,36,GraphSAGE
23831,4.609769,-1.4937183,16,GraphSAGE
128021,-3.4236724,-3.767271,28,GraphSAGE
21082,3.0927892,-0.007166624,16,GraphSAGE
39342,-1.5097733,4.926216,24,GraphSAGE
97783,0.1344651,3.8803873,24,GraphSAGE
24940,-2.9909003,-2.7316482,28,GraphSAGE
146434,-4.2405143,-3.3191414,8,GraphSAGE
20995,-0.5193929,3.7024975,30,GraphSAGE
52760,-0.922592,2.593727,13,GraphSAGE
136020,-1.7961195,2.3736267,31,GraphSAGE
121567,2.5536106,1.5783843,24,GraphSAGE
50218,4.0624022,-2.2981997,16,GraphSAGE
116407,-1.1280876,3.733521,24,GraphSAGE
138826,3.9112935,0.29547524,16,GraphSAGE
119725,-4.2989273,-3.1390805,28,GraphSAGE
108369,3.5703678,-3.2991538,16,GraphSAGE
168806,-1.2558384,2.1272316,27,GraphSAGE
115857,1.010004,2.0217724,16,GraphSAGE
3386,-3.134453,-2.4012542,5,GraphSAGE
63447,-2.5491235,-2.9887109,29,GraphSAGE
57037,-3.5024574,-2.4252262,5,GraphSAGE
121447,-0.8508352,3.3792782,30,GraphSAGE
5067,-0.6078544,3.6535902,24,GraphSAGE
141507,-1.8290894,-3.057735,18,GraphSAGE
12998,3.8913803,-0.6684692,24,GraphSAGE
135657,-2.3291283,3.5894732,3,GraphSAGE
52928,0.5877648,0.54921794,17,GraphSAGE
104401,2.766808,-1.7473197,24,GraphSAGE
68365,-3.0329685,-4.0449386,4,GraphSAGE
84635,-1.8931401,-4.5378213,39,GraphSAGE
35701,-0.3052246,-2.57642,6,GraphSAGE
49090,0.5234636,1.6526331,25,GraphSAGE
168879,-0.13040061,2.7093716,24,GraphSAGE
19247,-1.1893866,0.039931536,4,GraphSAGE
131763,-1.2274711,-0.20016754,11,GraphSAGE
90702,-4.218852,-4.247139,28,GraphSAGE
52969,-0.9459234,4.5122027,30,GraphSAGE
24971,4.297558,-1.6189559,16,GraphSAGE
133623,-4.1874766,-3.0286028,28,GraphSAGE
121121,-1.4550052,3.1830049,30,GraphSAGE
59644,-4.724961,-0.8464882,4,GraphSAGE
13062,0.06286898,2.0521054,24,GraphSAGE
161408,-2.6805513,0.6164099,24,GraphSAGE
149528,-1.0916785,3.4225326,30,GraphSAGE
99190,-0.78004175,-0.82895803,5,GraphSAGE
158775,-0.4777016,2.8180103,24,GraphSAGE
166100,4.703354,-2.0649817,16,GraphSAGE
92032,4.0743656,-1.2273561,16,GraphSAGE
150841,-1.3040798,-1.4496702,29,GraphSAGE
41069,-0.8866904,4.313818,30,GraphSAGE
42286,-2.6373332,-1.3165382,11,GraphSAGE
48540,4.485638,-2.784055,16,GraphSAGE
140947,-2.3253415,-1.9017403,36,GraphSAGE
163489,-2.3346467,2.4033318,10,GraphSAGE
127631,-0.3177657,-2.8577104,20,GraphSAGE
147755,-2.721667,-2.0912688,28,GraphSAGE
27233,3.700884,0.06384003,16,GraphSAGE
75542,-0.8630711,-1.1794118,24,GraphSAGE
101799,-2.1837797,0.87663996,2,GraphSAGE
167945,2.1125276,-1.2513632,16,GraphSAGE
140178,-0.49963003,2.918859,24,GraphSAGE
46422,-1.000459,3.259471,30,GraphSAGE
165237,1.0670009,1.2426144,24,GraphSAGE
81622,-4.612645,-3.6579537,28,GraphSAGE
139993,-0.7239506,2.433495,24,GraphSAGE
113511,4.557761,-2.8451376,16,GraphSAGE
97369,-2.0423503,-1.7366475,21,GraphSAGE
38319,5.0768437,-3.4173594,16,GraphSAGE
93857,-2.4899588,0.025908828,4,GraphSAGE
15228,1.3562927,-0.318955,27,GraphSAGE
167824,-3.3756828,-3.3687701,28,GraphSAGE
78855,-3.021338,-3.816855,8,GraphSAGE
102516,-2.9931219,-3.1678371,28,GraphSAGE
116363,2.2822955,-1.9428823,16,GraphSAGE
18471,-2.6780744,-2.7196145,34,GraphSAGE
25898,3.4344935,0.99426043,16,GraphSAGE
5137,-1.261564,2.2731547,31,GraphSAGE
134732,-4.653433,-4.364642,28,GraphSAGE
31544,4.0062466,1.319462,16,GraphSAGE
153389,-2.268542,-0.3798296,38,GraphSAGE
2019,-3.073948,-0.8379493,36,GraphSAGE
15276,-3.1874614,-4.2785454,4,GraphSAGE
151486,-1.5258493,-3.6607924,19,GraphSAGE
3692,3.105192,-0.76751107,6,GraphSAGE
23314,-0.8601035,3.3724504,24,GraphSAGE
53014,1.9267812,-1.8057907,27,GraphSAGE
7667,3.6369686,-1.5682273,16,GraphSAGE
99224,-1.6668079,4.3722816,24,GraphSAGE
25076,0.18894231,-0.87969476,6,GraphSAGE
31692,-1.9057307,1.6492361,31,GraphSAGE
117553,4.842722,-1.2774272,16,GraphSAGE
142368,-1.9539378,0.31774783,34,GraphSAGE
76335,-1.7835815,2.342154,2,GraphSAGE
81854,-2.2422917,-1.0192816,36,GraphSAGE
8386,-1.378573,-3.2999377,27,GraphSAGE
79467,3.2742157,0.24567199,10,GraphSAGE
153283,0.7992508,-0.85493475,24,GraphSAGE
41001,4.4683714,-3.0578365,16,GraphSAGE
55155,-0.9872904,4.566763,30,GraphSAGE
122815,-1.0247946,3.053432,30,GraphSAGE
38206,-4.436596,-3.9405227,28,GraphSAGE
55401,2.2406433,2.7439823,24,GraphSAGE
112416,-2.4926205,-0.68021,24,GraphSAGE
142345,2.8786786,1.8966087,16,GraphSAGE
79339,4.289599,1.4566675,16,GraphSAGE
150668,2.9221942,1.9383968,16,GraphSAGE
40498,0.03036663,2.007537,24,GraphSAGE
98685,-0.53855914,0.8101804,11,GraphSAGE
53819,-0.3143574,1.9521922,10,GraphSAGE
38248,-0.9259689,3.9914126,30,GraphSAGE
43586,-2.0568757,3.025206,30,GraphSAGE
87259,1.3138387,-3.5610633,20,GraphSAGE
138716,-3.2489357,-1.2889363,6,GraphSAGE
77517,-0.08228537,3.2752442,30,GraphSAGE
128999,-2.6081107,-0.49379748,23,GraphSAGE
91149,2.7325935,2.197205,24,GraphSAGE
71433,-0.62020874,0.054352283,26,GraphSAGE
67595,4.378299,-2.175242,16,GraphSAGE
55333,-3.8200836,-3.7342248,28,GraphSAGE
5042,-3.8781085,-3.5249653,28,GraphSAGE
80705,-2.0357914,-0.13471621,23,GraphSAGE
45862,3.7846227,-3.122974,16,GraphSAGE
84074,4.0773396,-2.2650187,16,GraphSAGE
18501,-2.6805937,0.4536929,24,GraphSAGE
733,-3.1435115,0.8574797,26,GraphSAGE
27236,-0.68258065,3.6785502,24,GraphSAGE
142341,-0.3016336,-0.62000483,19,GraphSAGE
68689,-0.68913245,3.3036766,24,GraphSAGE
18547,5.297496,-0.91421556,27,GraphSAGE
48509,0.8980132,4.0474286,24,GraphSAGE
754,-2.8074949,-2.961722,22,GraphSAGE
25131,0.13960105,0.528787,24,GraphSAGE
68836,4.3779373,-1.2219992,31,GraphSAGE
38327,3.070704,0.10263193,16,GraphSAGE
64962,-3.2009656,-0.09881306,34,GraphSAGE
81321,-1.375983,0.60047853,18,GraphSAGE
50284,3.8002856,-1.8953711,16,GraphSAGE
160872,4.610116,-1.3934478,16,GraphSAGE
34339,-0.25469387,4.2144256,24,GraphSAGE
74252,-2.7414615,-0.8337416,22,GraphSAGE
115072,-1.1366417,1.8219882,30,GraphSAGE
148130,-2.21665,0.8221936,23,GraphSAGE
10188,2.6162376,-1.9967947,4,GraphSAGE
128189,-3.4930382,-4.3339114,28,GraphSAGE
63554,-2.3226976,0.92080176,24,GraphSAGE
105154,3.814746,-3.0753474,16,GraphSAGE
18527,1.4254684,2.4743843,24,GraphSAGE
140187,3.1899033,0.9755801,16,GraphSAGE
167417,1.1258917,-0.2794391,18,GraphSAGE
7676,2.43871,2.182726,16,GraphSAGE
51725,-1.4363558,2.2356887,26,GraphSAGE
130723,-4.0284657,-2.5455766,22,GraphSAGE
85401,0.27822328,0.17803788,27,GraphSAGE
43765,-3.5699103,-0.544061,36,GraphSAGE
75454,0.5476334,3.388269,30,GraphSAGE
162182,-1.0377086,2.4528995,30,GraphSAGE
11103,3.435766,-2.331077,16,GraphSAGE
94716,2.917338,-2.1663508,16,GraphSAGE
40978,-1.3937645,-2.9698648,5,GraphSAGE
8741,-0.9466532,3.4942546,30,GraphSAGE
7103,0.35755062,2.8885384,10,GraphSAGE
48995,-1.5714998,2.8088555,30,GraphSAGE
17185,-0.6514184,-2.7735589,27,GraphSAGE
122362,0.62414527,0.5172415,25,GraphSAGE
158189,-1.5032985,-1.4646424,14,GraphSAGE
154641,2.7323868,0.84288347,16,GraphSAGE
6224,4.716318,-3.287809,16,GraphSAGE
23663,-0.49749956,4.6354103,30,GraphSAGE
71535,-1.9152291,1.4845446,24,GraphSAGE
154217,0.37557966,3.3259249,24,GraphSAGE
84581,0.1950348,2.2956896,27,GraphSAGE
128994,3.5288746,-1.2861043,16,GraphSAGE
157313,0.14979833,3.6260724,30,GraphSAGE
53040,-1.9084115,-1.9921911,24,GraphSAGE
107932,3.4113634,-3.3861423,16,GraphSAGE
70318,1.1332679,1.8161,24,GraphSAGE
17133,3.3563218,-0.7270429,24,GraphSAGE
53066,2.2953122,1.5239068,24,GraphSAGE
167462,3.2936366,-2.8915963,16,GraphSAGE
28901,1.5099299,1.1969134,16,GraphSAGE
31122,-3.7606168,-3.2857194,28,GraphSAGE
77993,0.4212168,3.686222,30,GraphSAGE
130391,0.7859611,2.5788512,16,GraphSAGE
44554,-0.013941318,1.5894986,24,GraphSAGE
149053,4.6968026,-1.3107247,16,GraphSAGE
110965,-0.12973745,3.1826596,31,GraphSAGE
134731,-1.0107341,2.810627,10,GraphSAGE
42389,-2.7670953,-1.5348132,2,GraphSAGE
111110,-3.748534,-1.414694,33,GraphSAGE
97487,-1.2535374,3.6402183,30,GraphSAGE
163873,1.0042961,2.5822916,24,GraphSAGE
156123,-0.40293992,1.9700705,29,GraphSAGE
78950,4.6960897,-0.8638283,13,GraphSAGE
142314,-3.1787558,-2.5986316,3,GraphSAGE
72758,2.8109162,0.27771783,16,GraphSAGE
105155,-2.348674,-2.164517,34,GraphSAGE
129505,1.4991536,2.5945554,16,GraphSAGE
96555,0.05418724,-0.9584479,22,GraphSAGE
130850,3.2381027,-1.8769267,16,GraphSAGE
41841,-0.12653337,4.3363004,30,GraphSAGE
92611,1.3097451,0.6037116,16,GraphSAGE
10197,0.5868647,2.54076,24,GraphSAGE
47383,-1.762747,1.1284584,3,GraphSAGE
748,1.8048074,0.5726229,16,GraphSAGE
144174,0.96230346,2.673123,24,GraphSAGE
57772,-2.2305772,-1.7930967,8,GraphSAGE
26252,1.2927487,1.801134,24,GraphSAGE
29833,-0.29792568,2.5008135,24,GraphSAGE
53852,1.1889501,1.7267214,30,GraphSAGE
50140,-1.6979401,4.317294,24,GraphSAGE
40469,-1.6228945,2.904636,25,GraphSAGE
141220,-1.2182164,-5.306267,8,GraphSAGE
49954,1.8792596,-1.3658025,5,GraphSAGE
4596,-1.2328079,1.718352,10,GraphSAGE
108187,3.0854843,0.41050684,24,GraphSAGE
102594,-2.0535917,-2.676697,38,GraphSAGE
97762,-0.13206308,-2.0695686,20,GraphSAGE
35707,0.011696115,1.3865222,24,GraphSAGE
122826,0.4914055,1.9797131,24,GraphSAGE
162221,2.988786,-0.04856074,16,GraphSAGE
87307,0.80236256,0.78618324,27,GraphSAGE
51175,-0.38916552,4.1604686,24,GraphSAGE
150300,-4.1236672,0.30164206,28,GraphSAGE
146944,1.0717504,2.4581814,31,GraphSAGE
54266,3.6238303,0.9995364,24,GraphSAGE
92577,-2.2494173,1.9864773,4,GraphSAGE
39325,4.105471,-3.1020813,16,GraphSAGE
64362,-0.38525423,-2.1976976,21,GraphSAGE
148173,-3.9756165,-3.6144075,4,GraphSAGE
57764,4.8234644,-0.75903434,16,GraphSAGE
47583,-0.5741194,2.04921,3,GraphSAGE
167891,0.9006278,-2.0130503,27,GraphSAGE
89685,-0.024804175,1.3313352,24,GraphSAGE
83220,-2.2160075,4.274777,24,GraphSAGE
124260,-2.7509515,1.84839,26,GraphSAGE
158674,-0.29846993,-0.5036628,24,GraphSAGE
158239,0.1183005,3.256887,24,GraphSAGE
146784,-1.0608768,2.9272919,24,GraphSAGE
69746,1.9594681,3.6693182,24,GraphSAGE
74941,4.9407687,-2.9383636,16,GraphSAGE
56961,-0.3328933,1.7481705,24,GraphSAGE
145478,5.5159,-2.9497676,16,GraphSAGE
105168,-1.781594,1.8118993,26,GraphSAGE
158720,-2.9093401,2.1877632,24,GraphSAGE
75408,-0.8546122,3.2568479,24,GraphSAGE
50304,-2.7472124,-3.3483787,28,GraphSAGE
3325,-2.223956,-1.3344593,34,GraphSAGE
92044,3.2629156,-0.06643474,16,GraphSAGE
33823,-2.8824472,0.9687344,2,GraphSAGE
58256,-0.33726305,0.85591125,24,GraphSAGE
11449,-2.7226756,-2.8506699,28,GraphSAGE
14100,1.6450098,0.7443025,16,GraphSAGE
60833,5.121817,1.2368122,16,GraphSAGE
17196,1.6552207,0.87119067,24,GraphSAGE
22443,-2.2245085,-2.099959,8,GraphSAGE
57004,1.0551419,3.678453,24,GraphSAGE
82043,-2.938718,-3.9929628,5,GraphSAGE
36856,-1.0970652,2.5866857,6,GraphSAGE
151310,-3.2155137,-1.5522972,28,GraphSAGE
81990,4.2560678,-0.12743556,16,GraphSAGE
64929,-2.3476858,0.116832495,5,GraphSAGE
10184,-4.0148096,-1.7630539,34,GraphSAGE
98671,4.4816885,-2.5122552,16,GraphSAGE
121571,0.3703478,3.3334012,24,GraphSAGE
116001,-2.4928312,-4.155995,4,GraphSAGE
141420,-3.4326198,-4.6394386,28,GraphSAGE
164745,-3.2440903,-2.9956982,8,GraphSAGE
31496,-1.064503,2.5563602,24,GraphSAGE
95193,-0.75753736,-0.057983875,5,GraphSAGE
19868,4.5092707,-0.58293724,16,GraphSAGE
23273,5.0189753,-3.5669599,17,GraphSAGE
88534,-0.47941643,2.3136744,24,GraphSAGE
67554,4.5975995,-1.7777532,16,GraphSAGE
128184,-1.6065173,1.2422286,11,GraphSAGE
49158,4.487069,-1.6519971,16,GraphSAGE
105631,-1.2770514,-3.4583383,34,GraphSAGE
164810,3.912805,-4.3240447,16,GraphSAGE
88509,-1.4760034,3.810596,30,GraphSAGE
133547,-0.25825804,4.54843,30,GraphSAGE
70255,3.0219777,0.88563275,16,GraphSAGE
118879,-1.8828478,-1.6849682,3,GraphSAGE
74985,2.9452577,1.5908879,16,GraphSAGE
56911,-1.113242,-1.5625315,39,GraphSAGE
111894,3.9772272,-3.590622,17,GraphSAGE
14321,1.175353,0.72181916,24,GraphSAGE
112352,-0.8451617,-0.5014548,29,GraphSAGE
31549,3.2545724,0.28579712,31,GraphSAGE
143615,0.978684,-1.6427255,39,GraphSAGE
146790,-0.17669995,4.42792,24,GraphSAGE
91175,-0.57467985,-0.21851194,23,GraphSAGE
45945,1.950921,3.4464135,24,GraphSAGE
19432,-2.193102,-1.7261522,36,GraphSAGE
66091,-0.9387798,4.284872,24,GraphSAGE
74308,0.70072985,1.4573368,16,GraphSAGE
97789,-1.3571775,4.725649,24,GraphSAGE
117611,-4.1331105,-3.4760752,28,GraphSAGE
50017,1.556936,-1.9725269,16,GraphSAGE
149430,-0.19185576,-3.4885168,7,GraphSAGE
141332,-0.3577516,-0.22584772,27,GraphSAGE
129199,-3.7218192,-4.8110933,18,GraphSAGE
57966,2.3706641,-3.505766,17,GraphSAGE
86819,-3.0763643,-0.17088139,31,GraphSAGE
141109,-1.2843561,3.01545,30,GraphSAGE
68830,2.9497275,-0.76330733,16,GraphSAGE
39690,-1.0299635,4.2713895,30,GraphSAGE
42372,-1.6363022,-0.41496408,28,GraphSAGE
111047,0.037721142,2.362248,24,GraphSAGE
101265,-3.3805823,-1.4798428,28,GraphSAGE
148180,0.098988235,0.033985615,5,GraphSAGE
167753,-0.6189145,4.0565553,30,GraphSAGE
66310,-3.7450297,-3.5304284,28,GraphSAGE
125619,2.40382,1.5393273,16,GraphSAGE
5065,-2.860507,-0.9482232,2,GraphSAGE
88108,1.3271844,4.192995,24,GraphSAGE
112274,-1.3761108,3.051855,30,GraphSAGE
43767,-1.373172,-2.062573,24,GraphSAGE
85417,0.6997206,2.1320825,24,GraphSAGE
157276,-0.63785,-3.8009758,28,GraphSAGE
1148,-3.1898656,0.73153245,10,GraphSAGE
73790,-1.532181,3.1889396,24,GraphSAGE
142287,-1.4073002,3.6511521,30,GraphSAGE
39218,1.1372235,2.629952,24,GraphSAGE
103023,1.7211673,-2.7570448,27,GraphSAGE
17150,2.6911578,2.7868838,24,GraphSAGE
39306,0.45305657,0.48787868,27,GraphSAGE
150337,3.2538419,-4.6791544,16,GraphSAGE
8417,4.1469517,0.91901386,16,GraphSAGE
63498,-1.7219472,-1.7655125,33,GraphSAGE
133023,-1.8610148,-0.63230217,34,GraphSAGE
65680,1.3149593,-1.967772,26,GraphSAGE
122772,1.3400869,1.9013826,24,GraphSAGE
122793,-0.30908966,-3.8932118,4,GraphSAGE
143581,0.20222619,3.497826,24,GraphSAGE
1322,0.06871082,4.1560106,30,GraphSAGE
128158,-0.053508967,0.16237426,39,GraphSAGE
108964,-2.5494306,-1.9430552,36,GraphSAGE
118467,-3.2291522,-4.3936,28,GraphSAGE
126563,0.25489783,0.017967463,16,GraphSAGE
111960,-1.1090741,3.0566154,30,GraphSAGE
154230,-1.412368,-3.8861408,19,GraphSAGE
18437,0.5918567,3.2601285,24,GraphSAGE
61648,4.3577094,-1.5697248,16,GraphSAGE
8406,5.3023863,-3.290883,16,GraphSAGE
157374,-2.751314,-2.304694,39,GraphSAGE
62142,-1.891243,3.5005374,10,GraphSAGE
8984,3.1310139,0.95039046,24,GraphSAGE
6285,3.1424227,-0.62802565,16,GraphSAGE
39734,-2.793074,2.0195222,36,GraphSAGE
136148,1.0399253,2.2094026,16,GraphSAGE
74117,-3.589959,-2.925191,5,GraphSAGE
153130,-2.020046,2.415763,24,GraphSAGE
44555,3.352732,0.65054965,16,GraphSAGE
133102,-3.575654,-4.1805205,5,GraphSAGE
89878,-3.321516,-2.7566376,34,GraphSAGE
92347,-0.050149888,0.21042001,3,GraphSAGE
36997,2.4133363,0.7534944,24,GraphSAGE
14328,0.26922357,1.9753894,30,GraphSAGE
107906,-1.6734617,-1.750812,9,GraphSAGE
131760,-0.13788185,6.0890512,30,GraphSAGE
12664,-1.0348179,0.9414449,24,GraphSAGE
167429,-0.83979553,3.2676988,24,GraphSAGE
40533,-4.5656414,-3.9383616,8,GraphSAGE
161404,-0.2995959,3.2594047,24,GraphSAGE
54308,-0.10713221,2.1924996,16,GraphSAGE
77596,-2.4951723,-2.781884,5,GraphSAGE
142673,-4.3496013,-2.0295358,28,GraphSAGE
